"id_polifenol"	"polifenol"	"id_gene"	"gene"	"quant"	"pmids"
"3162"	"5509"	"cyanidin 3-O-glucoside"	"HGNC:3009"	"DPP4"	1	"26296465"
"3426"	"5509"	"cyanidin 3-O-glucoside"	"HGNC:4191"	"GCG"	1	"26296465"
"3869"	"5509"	"cyanidin 3-O-glucoside"	"HGNC:4696"	"GUSB"	1	"8545743"
"4074"	"5509"	"cyanidin 3-O-glucoside"	"HGNC:971"	"BCAR1"	1	"21034468"
"4420"	"5509"	"cyanidin 3-O-glucoside"	"HGNC:15608"	"NOLC1"	1	"21034468"
"8101"	"5509"	"cyanidin 3-O-glucoside"	"HGNC:77"	"ABL2"	1	"29800916"
"8167"	"5509"	"cyanidin 3-O-glucoside"	"HGNC:19016"	"TRIM44"	1	"28720952"
"8208"	"5509"	"cyanidin 3-O-glucoside"	"HGNC:17781"	"UCN3"	1	"26304331"
"8902"	"5509"	"cyanidin 3-O-glucoside"	"HGNC:4270"	"GIP"	1	"26296465"
"2147"	"5525"	"cyanidin 3-rutinoside"	"HGNC:1706"	"CD8A"	1	"24893859"
"8103"	"5525"	"cyanidin 3-rutinoside"	"HGNC:77"	"ABL2"	1	"29800916"
"4427"	"7896"	"cyclohexenyl chalcone"	"HGNC:2537"	"CTSL"	1	"22120630"
"67"	"6451"	"daidzein"	"HGNC:7421"	"MT-CO2"	1	"16870006"
"241"	"6451"	"daidzein"	"HGNC:2187"	"COL11A2"	3	"25072850,23675643,17304503"
"408"	"6451"	"daidzein"	"HGNC:5397"	"IFI27"	2	"26638886,16899133"
"513"	"6451"	"daidzein"	"HGNC:15962"	"CBX8"	3	"26638886,16673816,16365062"
"645"	"6451"	"daidzein"	"HGNC:11766"	"TGFB1"	1	"12094620"
"920"	"6451"	"daidzein"	"HGNC:6081"	"INS"	1	"28768836"
"997"	"6451"	"daidzein"	"HGNC:8743"	"PCSK1"	3	"9806188,22126297,19292464"
"1239"	"6451"	"daidzein"	"HGNC:16964"	"DCTN6"	1	"18541420"
"1415"	"6451"	"daidzein"	"HGNC:16627"	"CHEK2"	1	"23794041"
"1445"	"6451"	"daidzein"	"HGNC:4638"	"GSTP1"	1	"28720470"
"1585"	"6451"	"daidzein"	"HGNC:6859"	"MAP3K7"	1	"29933606"
"1615"	"6451"	"daidzein"	"HGNC:3535"	"F2"	1	"7949170"
"1843"	"6451"	"daidzein"	"HGNC:3393"	"EPHB2"	1	"22126297"
"1942"	"6451"	"daidzein"	"HGNC:3797"	"FOSB"	1	"29933606"
"1961"	"6451"	"daidzein"	"HGNC:2646"	"CYP4F3"	1	"18955142"
"2026"	"6451"	"daidzein"	"HGNC:381"	"AKR1B1"	1	"28720470"
"2261"	"6451"	"daidzein"	"HGNC:12032"	"TRAF2"	1	"22387535"
"2624"	"6451"	"daidzein"	"HGNC:12362"	"TSC1"	1	"22126297"
"2674"	"6451"	"daidzein"	"HGNC:8980"	"PIK3R2"	1	"16379552"
"2842"	"6451"	"daidzein"	"HGNC:10627"	"CCL3"	1	"28192731"
"2988"	"6451"	"daidzein"	"HGNC:16952"	"TXNIP"	1	"21258042"
"3119"	"6451"	"daidzein"	"HGNC:620"	"APP"	1	"16122394"
"3149"	"6451"	"daidzein"	"HGNC:3391"	"EPHA8"	1	"22387535"
"3355"	"6451"	"daidzein"	"HGNC:3471"	"ESRRA"	1	"16515477"
"3618"	"6451"	"daidzein"	"HGNC:1148"	"BUB1"	1	"25190728"
"3808"	"6451"	"daidzein"	"HGNC:7670"	"NCOA3"	1	"23882126"
"4187"	"6451"	"daidzein"	"HGNC:5129"	"HOXC8"	1	"16773531"
"4543"	"6451"	"daidzein"	"HGNC:3474"	"ESRRG"	1	"16515477"
"4551"	"6451"	"daidzein"	"HGNC:2419"	"CRYZ"	1	"9698072"
"4600"	"6451"	"daidzein"	"HGNC:6221"	"KCNA3"	1	"16283587"
"4712"	"6451"	"daidzein"	"HGNC:6526"	"LCN2"	1	"28831294"
"4716"	"6451"	"daidzein"	"HGNC:17866"	"HAVCR1"	1	"28831294"
"4999"	"6451"	"daidzein"	"HGNC:248"	"PLIN2"	1	"29849534"
"5225"	"6451"	"daidzein"	"HGNC:16833"	"SOCS6"	1	"16372328"
"5465"	"6451"	"daidzein"	"HGNC:3227"	"EFNB2"	1	"20668305"
"5654"	"6451"	"daidzein"	"HGNC:9029"	"PLA2G10"	1	"10090397"
"5715"	"6451"	"daidzein"	"HGNC:7761"	"NEURL1"	1	"28325828"
"5871"	"6451"	"daidzein"	"HGNC:3119"	"E2F5"	1	"25190728"
"5931"	"6451"	"daidzein"	"HGNC:29136"	"KDM4B"	1	"25831061"
"5991"	"6451"	"daidzein"	"HGNC:10006"	"RHAG"	1	"8142920"
"5995"	"6451"	"daidzein"	"HGNC:3296"	"EIF4G1"	1	"25593313"
"6029"	"6451"	"daidzein"	"HGNC:16898"	"EFS"	1	"25190728"
"6266"	"6451"	"daidzein"	"HGNC:7548"	"MYBL2"	1	"25190728"
"6351"	"6451"	"daidzein"	"HGNC:26881"	"GEN1"	1	"12115492"
"6525"	"6451"	"daidzein"	"HGNC:7467"	"MTTP"	1	"29849534"
"6575"	"6451"	"daidzein"	"HGNC:869"	"ATP7A"	1	"16899133"
"6589"	"6451"	"daidzein"	"HGNC:952"	"BARD1"	1	"16469160"
"6757"	"6451"	"daidzein"	"HGNC:6762"	"MAD1L1"	1	"25831061"
"6972"	"6451"	"daidzein"	"HGNC:3473"	"ESRRB"	1	"16515477"
"7004"	"6451"	"daidzein"	"HGNC:2411"	"CRYGD"	1	"11506804"
"7065"	"6451"	"daidzein"	"HGNC:3584"	"FANCC"	1	"25190728"
"7249"	"6451"	"daidzein"	"HGNC:32488"	"ARSH"	1	"9168894"
"7441"	"6451"	"daidzein"	"HGNC:9354"	"PRDX3"	1	"23959101"
"7609"	"6451"	"daidzein"	"HGNC:28157"	"GPAT3"	1	"29849534"
"7677"	"6451"	"daidzein"	"HGNC:9608"	"PTH1R"	1	"19632246"
"8032"	"6451"	"daidzein"	"HGNC:11612"	"TCEA1"	1	"21503668"
"8155"	"6451"	"daidzein"	"HGNC:24121"	"MRO"	1	"21600982"
"8184"	"6451"	"daidzein"	"HGNC:16913"	"CTNNBIP1"	1	"24390805"
"8393"	"6451"	"daidzein"	"HGNC:18043"	"MCM10"	1	"26003441"
"8475"	"6451"	"daidzein"	"HGNC:3754"	"FLNA"	1	"22993077"
"8488"	"6451"	"daidzein"	"HGNC:6251"	"KCNH2"	1	"11834728"
"8494"	"6451"	"daidzein"	"HGNC:16731"	"FBXO32"	1	"24064732"
"8501"	"6451"	"daidzein"	"HGNC:17298"	"BRF2"	1	"26573593"
"8503"	"6451"	"daidzein"	"HGNC:11551"	"BRF1"	1	"26573593"
"8664"	"6451"	"daidzein"	"HGNC:20456"	"TRAF7"	1	"25831061"
"8869"	"6451"	"daidzein"	"HGNC:950"	"BAP1"	1	"16469160"
"9026"	"6451"	"daidzein"	"HGNC:12542"	"UGT2A1"	1	"25190728"
"9044"	"6451"	"daidzein"	"HGNC:713"	"ARSA"	1	"15070945"
"9070"	"6451"	"daidzein"	"HGNC:612"	"APOD"	1	"10566643"
"9136"	"6451"	"daidzein"	"HGNC:11057"	"SLC7A1"	1	"16515477"
"7250"	"6537"	"daidzein-4'-O-sulfate"	"HGNC:32488"	"ARSH"	1	"9168894"
"2411"	"6900"	"daidzein-7-O-beta-D-glucoside"	"HGNC:9065"	"PLCG1"	1	"22296272"
"7252"	"6536"	"daidzein-7,4'-di-O-sulfate"	"HGNC:32488"	"ARSH"	1	"9168894"
"2395"	"6456"	"daidzin"	"HGNC:108"	"ACHE"	1	"19003112"
"3871"	"6456"	"daidzin"	"HGNC:4696"	"GUSB"	1	"9875509"
"4713"	"6456"	"daidzin"	"HGNC:6526"	"LCN2"	1	"28831294"
"4717"	"6456"	"daidzin"	"HGNC:17866"	"HAVCR1"	1	"28831294"
"4972"	"6456"	"daidzin"	"HGNC:409"	"ALDH1A3"	1	"27592281"
"7006"	"6456"	"daidzin"	"HGNC:2411"	"CRYGD"	1	"11506804"
"5526"	"6309"	"dalspinosin"	"HGNC:10963"	"SLC22A1"	1	"22477187"
"1929"	"7820"	"deguelin"	"HGNC:11328"	"SSSCA1"	1	"12460790"
"1181"	"531"	"dehydrodiconiferyl alcohol"	"HGNC:6364"	"KLK3"	1	"18656936"
"8021"	"531"	"dehydrodiconiferyl alcohol"	"HGNC:19254"	"PLAC8"	1	"18656936"
"882"	"5277"	"dehydroglyasperin D"	"HGNC:8977"	"PIK3CD"	1	"27051646"
"266"	"5489"	"delphinidin"	"HGNC:2187"	"COL11A2"	4	"18623129,18729103,24124611,22659736"
"380"	"5489"	"delphinidin"	"HGNC:6840"	"MAP2K1"	1	"19139002"
"431"	"5489"	"delphinidin"	"HGNC:5397"	"IFI27"	2	"27444805,21103079"
"662"	"5489"	"delphinidin"	"HGNC:11766"	"TGFB1"	1	"27649384"
"892"	"5489"	"delphinidin"	"HGNC:9829"	"RAF1"	1	"19139002"
"1425"	"5489"	"delphinidin"	"HGNC:16627"	"CHEK2"	1	"27444805"
"1817"	"5489"	"delphinidin"	"HGNC:10430"	"RPS6KA1"	1	"19139002"
"2384"	"5489"	"delphinidin"	"HGNC:8804"	"PDGFRB"	1	"18339683"
"2524"	"5489"	"delphinidin"	"HGNC:4037"	"FYN"	1	"19174152"
"3024"	"5489"	"delphinidin"	"HGNC:903"	"AXIN1"	1	"27390740"
"3311"	"5489"	"delphinidin"	"HGNC:904"	"AXIN2"	1	"27390740"
"3566"	"5489"	"delphinidin"	"HGNC:1131"	"BTG2"	1	"27390740"
"4040"	"5489"	"delphinidin"	"HGNC:6412"	"KRT1"	1	"23614741"
"5187"	"5489"	"delphinidin"	"HGNC:8896"	"PGK1"	1	"18603805"
"5805"	"5489"	"delphinidin"	"HGNC:6906"	"MATK"	1	"27444805"
"5959"	"5489"	"delphinidin"	"HGNC:30915"	"DCAF7"	1	"17651059"
"6084"	"5489"	"delphinidin"	"HGNC:783"	"ATF1"	1	"26694325"
"6129"	"5489"	"delphinidin"	"HGNC:7777"	"NFATC3"	1	"28000445"
"6604"	"5489"	"delphinidin"	"HGNC:4066"	"GAB1"	1	"18499206"
"6842"	"5489"	"delphinidin"	"HGNC:407"	"ALDH1B1"	1	"26927179"
"7107"	"5489"	"delphinidin"	"HGNC:10614"	"CCL16"	1	"23346406"
"7576"	"5489"	"delphinidin"	"HGNC:7516"	"MUC5B"	1	"25177436"
"8916"	"5489"	"delphinidin"	"HGNC:11777"	"TGM1"	1	"23614741"
"8169"	"5542"	"delphinidin 3-O-glucopyranoside"	"HGNC:19016"	"TRIM44"	1	"28720952"
"268"	"1613"	"demethoxycurcumin"	"HGNC:2187"	"COL11A2"	2	"25813094,26370218"
"1063"	"1613"	"demethoxycurcumin"	"HGNC:8909"	"PGP"	1	"15090070"
"2178"	"1613"	"demethoxycurcumin"	"HGNC:3346"	"ENDOG"	2	"25813094,26370218"
"2300"	"1613"	"demethoxycurcumin"	"HGNC:2578"	"CYBB"	1	"20018257"
"2661"	"1613"	"demethoxycurcumin"	"HGNC:1505"	"CASP4"	2	"25813094,26370218"
"3501"	"1613"	"demethoxycurcumin"	"HGNC:11989"	"TOP2A"	1	"23928695"
"3634"	"1613"	"demethoxycurcumin"	"HGNC:18081"	"WIF1"	1	"21484077"
"4877"	"1613"	"demethoxycurcumin"	"HGNC:2349"	"ATF6B"	2	"25813094,26370218"
"6387"	"1613"	"demethoxycurcumin"	"HGNC:16942"	"ERN2"	2	"25813094,26370218"
"8036"	"1613"	"demethoxycurcumin"	"HGNC:233"	"ADCY2"	1	"17137104"
"8040"	"1613"	"demethoxycurcumin"	"HGNC:236"	"ADCY5"	1	"17137104"
"8675"	"1613"	"demethoxycurcumin"	"HGNC:19295"	"LMTK3"	1	"29719770"
"6046"	"5896"	"deoxydihydroxanthoangelol H"	"HGNC:7982"	"NR4A3"	1	"16441065"
"141"	"2283"	"depsidone"	"HGNC:7421"	"MT-CO2"	1	"22063921"
"3313"	"2283"	"depsidone"	"HGNC:904"	"AXIN2"	1	"28887754"
"7555"	"2283"	"depsidone"	"HGNC:13631"	"RPL36"	1	"19230943"
"2360"	"5413"	"derrone"	"HGNC:11390"	"AURKB"	1	"26983907"
"3830"	"32"	"Desvenlafaxine Succinate"	"HGNC:2625"	"CYP2D6"	1	"20880642"
"127"	"5815"	"dibenzoylmethane"	"HGNC:7421"	"MT-CO2"	2	"15073046,21924245"
"295"	"5815"	"dibenzoylmethane"	"HGNC:2187"	"COL11A2"	2	"19441815,12822933"
"774"	"5815"	"dibenzoylmethane"	"HGNC:7419"	"MT-CO1"	1	"15073046"
"2218"	"5815"	"dibenzoylmethane"	"HGNC:2772"	"DFFA"	1	"12822933"
"2704"	"5815"	"dibenzoylmethane"	"HGNC:9035"	"PLA2G4A"	1	"15073046"
"2978"	"5815"	"dibenzoylmethane"	"HGNC:4311"	"GCLC"	1	"18782044"
"4559"	"5815"	"dibenzoylmethane"	"HGNC:2419"	"CRYZ"	1	"10814878"
"4710"	"5815"	"dibenzoylmethane"	"HGNC:4627"	"GSTA2"	1	"18782044"
"4635"	"5284"	"didymin"	"HGNC:8630"	"PEBP1"	1	"27997902"
"6789"	"7066"	"diethyl flavon-7-yl phosphate"	"HGNC:877"	"ALDH7A1"	1	"22574207"
"3217"	"52"	"Diflunisal"	"HGNC:4298"	"GLB1"	1	"15115406"
"5831"	"52"	"Diflunisal"	"HGNC:3697"	"FGR"	1	"26695731"
"1443"	"2402"	"digalloylresveratrol"	"HGNC:16627"	"CHEK2"	1	"23943154"
"1014"	"5796"	"dihydrochalcone"	"HGNC:8743"	"PCSK1"	1	"20715765"
"1301"	"5796"	"dihydrochalcone"	"HGNC:1617"	"CCT4"	1	"24273860"
"1587"	"5796"	"dihydrochalcone"	"HGNC:4983"	"HMGB1"	1	"26224030"
"1632"	"5796"	"dihydrochalcone"	"HGNC:3535"	"F2"	1	"25325928"
"1668"	"5796"	"dihydrochalcone"	"HGNC:8066"	"NUP62"	1	"28937626"
"2124"	"5796"	"dihydrochalcone"	"HGNC:9051"	"PLAT"	1	"25325928"
"2388"	"5796"	"dihydrochalcone"	"HGNC:195"	"ADAM17"	1	"25510322"
"2802"	"5796"	"dihydrochalcone"	"HGNC:3528"	"F10"	1	"25325928"
"7531"	"5796"	"dihydrochalcone"	"HGNC:6740"	"LYZ"	1	"15642415"
"5231"	"6584"	"dihydrodaidzein"	"HGNC:16833"	"SOCS6"	1	"16372328"
"4253"	"1718"	"dihydroguaiaretic acid"	"HGNC:10610"	"CCL11"	1	"26773771"
"676"	"7296"	"dihydromyricetin"	"HGNC:11766"	"TGFB1"	1	"28240161"
"1433"	"7296"	"dihydromyricetin"	"HGNC:16627"	"CHEK2"	1	"24002546"
"2246"	"7296"	"dihydromyricetin"	"HGNC:9077"	"PLK1"	1	"29738867"
"3068"	"7296"	"dihydromyricetin"	"HGNC:14931"	"SIRT3"	1	"25896550"
"3909"	"7296"	"dihydromyricetin"	"HGNC:11292"	"SRI"	1	"28681913"
"4759"	"7296"	"dihydromyricetin"	"HGNC:1937"	"CHKA"	1	"24002546"
"5979"	"7296"	"dihydromyricetin"	"HGNC:8799"	"PDGFA"	1	"29039563"
"8346"	"7296"	"dihydromyricetin"	"HGNC:8800"	"PDGFB"	1	"29039563"
"8951"	"7296"	"dihydromyricetin"	"HGNC:2715"	"DDAH1"	1	"29682517"
"5384"	"1912"	"dihydroxydiphenyl-pyridyl methane"	"HGNC:10810"	"SGK1"	1	"29930759"
"8414"	"1912"	"dihydroxydiphenyl-pyridyl methane"	"HGNC:14540"	"WNK1"	1	"29930759"
"2103"	"1630"	"dimethoxycurcumin"	"HGNC:9355"	"PRDX5"	1	"27381867"
"7060"	"1630"	"dimethoxycurcumin"	"HGNC:17"	"AADAC"	1	"27588609"
"1567"	"2983"	"dimethylaminoethyl acetylsalicylate"	"HGNC:10718"	"SELE"	1	"7534663"
"124"	"59"	"Dinitrophenols"	"HGNC:7421"	"MT-CO2"	1	"28821452"
"549"	"59"	"Dinitrophenols"	"HGNC:15962"	"CBX8"	1	"19524545"
"1509"	"59"	"Dinitrophenols"	"HGNC:30500"	"PRRT2"	1	"2551660"
"2014"	"59"	"Dinitrophenols"	"HGNC:4656"	"GTF2H2"	1	"19572256"
"2596"	"59"	"Dinitrophenols"	"HGNC:54"	"ABCC3"	1	"9001418"
"367"	"6090"	"dioclein"	"HGNC:2187"	"COL11A2"	1	"29039470"
"6"	"4516"	"diosmetin"	"HGNC:11998"	"TP53"	1	"27176768"
"293"	"4516"	"diosmetin"	"HGNC:2187"	"COL11A2"	1	"29767250"
"2245"	"4516"	"diosmetin"	"HGNC:9077"	"PLK1"	1	"29738867"
"2887"	"4516"	"diosmetin"	"HGNC:11377"	"SULT1E1"	1	"22198607"
"3850"	"4516"	"diosmetin"	"HGNC:5215"	"HSD17B7"	1	"18835421"
"4198"	"4516"	"diosmetin"	"HGNC:5210"	"HSD17B1"	1	"18835421"
"5525"	"5120"	"diosmetin-7-O-xylopyranosyl-1-6-glucopyranoside"	"HGNC:10963"	"SLC22A1"	1	"22477187"
"454"	"115"	"Diosmin"	"HGNC:5397"	"IFI27"	1	"27890807"
"1633"	"115"	"Diosmin"	"HGNC:3535"	"F2"	1	"18593176"
"1769"	"115"	"Diosmin"	"HGNC:9308"	"PTPA"	1	"22289577"
"4796"	"115"	"Diosmin"	"HGNC:11999"	"TP53BP1"	1	"25499067"
"615"	"5356"	"diplotasin"	"HGNC:15962"	"CBX8"	1	"21875046"
"614"	"5355"	"diplotrin C"	"HGNC:15962"	"CBX8"	1	"21875046"
"5988"	"1994"	"duroquinol"	"HGNC:7427"	"MT-CYB"	1	"2818635"
"6035"	"1994"	"duroquinol"	"HGNC:838"	"ATP5F1E"	1	"6227286"
"890"	"5129"	"echinoside"	"HGNC:1787"	"CDKN2A"	1	"22012678"
"8158"	"1592"	"EF25-(GSH)2"	"HGNC:24959"	"GSX2"	1	"25268357"
"2316"	"477"	"efonidipine"	"HGNC:333"	"AGT"	1	"17044661"
"685"	"2448"	"ellagitannin"	"HGNC:11766"	"TGFB1"	1	"26508552"
"2329"	"2448"	"ellagitannin"	"HGNC:3176"	"EDN1"	1	"27060359"
"3503"	"2448"	"ellagitannin"	"HGNC:11989"	"TOP2A"	1	"22528119"
"3818"	"2448"	"ellagitannin"	"HGNC:386"	"AKR1C3"	1	"18479901"
"4284"	"2448"	"ellagitannin"	"HGNC:11990"	"TOP2B"	1	"22528119"
"5597"	"2448"	"ellagitannin"	"HGNC:5218"	"HSD3B2"	1	"18479901"
"5693"	"2448"	"ellagitannin"	"HGNC:12591"	"UROD"	2	"24077694,26634414"
"5835"	"2448"	"ellagitannin"	"HGNC:4984"	"HMGN1"	1	"7755607"
"6581"	"2448"	"ellagitannin"	"HGNC:12516"	"UCN"	2	"24077694,26995228"
"8496"	"2448"	"ellagitannin"	"HGNC:11284"	"SRD5A1"	1	"18479901"
"9071"	"2448"	"ellagitannin"	"HGNC:8605"	"PARG"	1	"7755607"
"1566"	"5276"	"enzogenol"	"HGNC:10718"	"SELE"	1	"20465310"
"598"	"5611"	"epiafzelechin"	"HGNC:15962"	"CBX8"	1	"25230777"
"84"	"5608"	"epicatechin gallate"	"HGNC:7421"	"MT-CO2"	1	"11705450"
"423"	"5608"	"epicatechin gallate"	"HGNC:5397"	"IFI27"	1	"15647388"
"526"	"5608"	"epicatechin gallate"	"HGNC:15962"	"CBX8"	1	"7585463"
"654"	"5608"	"epicatechin gallate"	"HGNC:11766"	"TGFB1"	1	"27224248"
"954"	"5608"	"epicatechin gallate"	"HGNC:51"	"ABCC1"	1	"20514403"
"1621"	"5608"	"epicatechin gallate"	"HGNC:3535"	"F2"	1	"15885676"
"2451"	"5608"	"epicatechin gallate"	"HGNC:29140"	"MAU2"	1	"22827697"
"2469"	"5608"	"epicatechin gallate"	"HGNC:23304"	"PRAP1"	1	"21241417"
"3238"	"5608"	"epicatechin gallate"	"HGNC:6692"	"LRP1"	1	"20514403"
"3423"	"5608"	"epicatechin gallate"	"HGNC:4191"	"GCG"	1	"23201840"
"3462"	"5608"	"epicatechin gallate"	"HGNC:29919"	"NUTM1"	1	"28807853"
"4471"	"5608"	"epicatechin gallate"	"HGNC:20001"	"PCSK9"	1	"9310136"
"5457"	"5608"	"epicatechin gallate"	"HGNC:5033"	"HNRNPA2B1"	1	"12012004"
"5735"	"5608"	"epicatechin gallate"	"HGNC:11834"	"TKT"	1	"23594085"
"6946"	"5608"	"epicatechin gallate"	"HGNC:8053"	"NUDT6"	1	"19157820"
"7551"	"5608"	"epicatechin gallate"	"HGNC:11273"	"SPTAN1"	1	"19627199"
"8587"	"5608"	"epicatechin gallate"	"HGNC:11930"	"TNFSF14"	1	"20461739"
"8592"	"5608"	"epicatechin gallate"	"HGNC:22948"	"NLRP2"	1	"17168588"
"8828"	"5608"	"epicatechin gallate"	"HGNC:11952"	"TNP2"	1	"16536579"
"1560"	"5616"	"epigallocatechin-3-(3''-O-methyl)gallate"	"HGNC:10718"	"SELE"	1	"21571063"
"8998"	"5616"	"epigallocatechin-3-(3''-O-methyl)gallate"	"HGNC:21698"	"RNF216"	1	"28154178"
"8999"	"2420"	"epigallocatechin-3-O-(3''-O-methyl)-gallate"	"HGNC:21698"	"RNF216"	1	"28154178"
"50"	"5606"	"epigallocatechin gallate"	"HGNC:7421"	"MT-CO2"	16	"11103814,25845434,25988128,16797120,16508969,18992738,16741061,21199169,29723847,15455372,15476850,11705450,17127241,26018751,29570987,19665000"
"214"	"5606"	"epigallocatechin gallate"	"HGNC:1722"	"CDK1"	1	"23385063"
"224"	"5606"	"epigallocatechin gallate"	"HGNC:2187"	"COL11A2"	9	"21725973,21318151,18059161,15764647,28040581,25173233,19674193,27781257,15609335"
"371"	"5606"	"epigallocatechin gallate"	"HGNC:6025"	"CXCL8"	1	"28967875"
"393"	"5606"	"epigallocatechin gallate"	"HGNC:5397"	"IFI27"	13	"19669889,12559991,15161048,12393936,11278274,10509743,11759294,16715350,23476648,10462699,20686382,15158750,15647388"
"496"	"5606"	"epigallocatechin gallate"	"HGNC:15962"	"CBX8"	7	"9751250,25441423,23615977,7585463,24971028,12597448,26317853"
"631"	"5606"	"epigallocatechin gallate"	"HGNC:11766"	"TGFB1"	5	"15367703,25272043,24971028,15537824,24736877"
"735"	"5606"	"epigallocatechin gallate"	"HGNC:7419"	"MT-CO1"	4	"11103814,16741061,15455372,19665000"
"828"	"5606"	"epigallocatechin gallate"	"HGNC:8109"	"ODC1"	1	"12628514"
"839"	"5606"	"epigallocatechin gallate"	"HGNC:8977"	"PIK3CD"	3	"19105967,19189648,16354769"
"908"	"5606"	"epigallocatechin gallate"	"HGNC:6081"	"INS"	5	"21925162,23664836,18537694,21631512,28954885"
"952"	"5606"	"epigallocatechin gallate"	"HGNC:51"	"ABCC1"	1	"20514403"
"984"	"5606"	"epigallocatechin gallate"	"HGNC:8743"	"PCSK1"	2	"15764647,18942120"
"1048"	"5606"	"epigallocatechin gallate"	"HGNC:8909"	"PGP"	4	"20149610,22367292,27781257,29570984"
"1098"	"5606"	"epigallocatechin gallate"	"HGNC:12811"	"XK"	8	"18225555,15375156,25539708,15705601,17302199,17928719,24256565,11768769"
"1142"	"5606"	"epigallocatechin gallate"	"HGNC:6364"	"KLK3"	3	"15386386,16387739,18977589"
"1187"	"5606"	"epigallocatechin gallate"	"HGNC:1974"	"CHUK"	1	"12433185"
"1197"	"5606"	"epigallocatechin gallate"	"HGNC:16938"	"IFI44"	1	"19360302"
"1225"	"5606"	"epigallocatechin gallate"	"HGNC:16964"	"DCTN6"	3	"25860284,10964666,11170137"
"1264"	"5606"	"epigallocatechin gallate"	"HGNC:9399"	"PRKCD"	1	"22257159"
"1269"	"5606"	"epigallocatechin gallate"	"HGNC:1617"	"CCT4"	1	"27200496"
"1335"	"5606"	"epigallocatechin gallate"	"HGNC:11094"	"SNAI2"	1	"24269590"
"1455"	"5606"	"epigallocatechin gallate"	"HGNC:7155"	"MMP1"	1	"18496696"
"1495"	"5606"	"epigallocatechin gallate"	"HGNC:30500"	"PRRT2"	1	"9175270"
"1517"	"5606"	"epigallocatechin gallate"	"HGNC:10718"	"SELE"	2	"16084531,21571063"
"1602"	"5606"	"epigallocatechin gallate"	"HGNC:3535"	"F2"	3	"19360302,19200260,15885676"
"1682"	"5606"	"epigallocatechin gallate"	"HGNC:10630"	"CCL4"	1	"28831484"
"1691"	"5606"	"epigallocatechin gallate"	"HGNC:9377"	"PRKAA2"	5	"27494895,16797120,24179522,22459208,25138094"
"1737"	"5606"	"epigallocatechin gallate"	"HGNC:53"	"ABCC2"	1	"15729621"
"1813"	"5606"	"epigallocatechin gallate"	"HGNC:6502"	"RPSA"	1	"22257159"
"1826"	"5606"	"epigallocatechin gallate"	"HGNC:6125"	"IRS1"	1	"27940057"
"1830"	"5606"	"epigallocatechin gallate"	"HGNC:12529"	"UGT1A"	1	"19719968"
"1838"	"5606"	"epigallocatechin gallate"	"HGNC:3393"	"EPHB2"	3	"20423994,21170718,20361925"
"1857"	"5606"	"epigallocatechin gallate"	"HGNC:6171"	"ITK"	1	"28942499"
"1911"	"5606"	"epigallocatechin gallate"	"HGNC:11328"	"SSSCA1"	4	"20015867,25843776,11500915,18719023"
"1937"	"5606"	"epigallocatechin gallate"	"HGNC:1725"	"CDC25A"	1	"23385063"
"2000"	"5606"	"epigallocatechin gallate"	"HGNC:9604"	"PTGS1"	1	"12628514"
"2018"	"5606"	"epigallocatechin gallate"	"HGNC:11642"	"ZEB1"	1	"22971992"
"2024"	"5606"	"epigallocatechin gallate"	"HGNC:10477"	"RXRA"	1	"27167203"
"2069"	"5606"	"epigallocatechin gallate"	"HGNC:29821"	"ISYNA1"	1	"21925162"
"2094"	"5606"	"epigallocatechin gallate"	"HGNC:9355"	"PRDX5"	2	"20951799,26988496"
"2110"	"5606"	"epigallocatechin gallate"	"HGNC:9051"	"PLAT"	1	"16713448"
"2136"	"5606"	"epigallocatechin gallate"	"HGNC:1706"	"CD8A"	1	"17551502"
"2206"	"5606"	"epigallocatechin gallate"	"HGNC:2772"	"DFFA"	3	"11312805,10554885,16988947"
"2253"	"5606"	"epigallocatechin gallate"	"HGNC:12032"	"TRAF2"	1	"22819551"
"2322"	"5606"	"epigallocatechin gallate"	"HGNC:3176"	"EDN1"	1	"16741061"
"2366"	"5606"	"epigallocatechin gallate"	"HGNC:10019"	"RIPK1"	1	"21631512"
"2402"	"5606"	"epigallocatechin gallate"	"HGNC:1527"	"CAV1"	3	"21468543,16412397,14688468"
"2428"	"5606"	"epigallocatechin gallate"	"HGNC:6848"	"MAP3K1"	1	"17569628"
"2439"	"5606"	"epigallocatechin gallate"	"HGNC:29140"	"MAU2"	1	"22827697"
"2463"	"5606"	"epigallocatechin gallate"	"HGNC:23304"	"PRAP1"	3	"21241417,17998943,17569617"
"2476"	"5606"	"epigallocatechin gallate"	"HGNC:5156"	"HPR"	1	"22498172"
"2532"	"5606"	"epigallocatechin gallate"	"HGNC:11345"	"RECK"	2	"18665171,25410365"
"2562"	"5606"	"epigallocatechin gallate"	"HGNC:12003"	"TP73"	3	"21344159,22755028,23201574"
"2603"	"5606"	"epigallocatechin gallate"	"HGNC:10922"	"SLC16A1"	2	"21207318,23994611"
"2631"	"5606"	"epigallocatechin gallate"	"HGNC:1786"	"CDKN1C"	1	"17196232"
"2653"	"5606"	"epigallocatechin gallate"	"HGNC:1505"	"CASP4"	1	"19894226"
"2687"	"5606"	"epigallocatechin gallate"	"HGNC:2459"	"CSNK2A2"	2	"17363494,18089804"
